Rank,Hotness Score,Matchup,Time,Location
65,63.2,#125 Murray St  at  #242 Missouri St,3:00 PM,Great Southern Bank Arena
66,61.5,#82 Yale  at  #275 U Penn,6:00 PM,The Palestra
67,60.5,#241 CS Bakersfld  at  #144 Cal St Nrdge,8:00 PM,Premier America Credit Union Arena
68,59.2,#261 Harvard  at  #127 Cornell,6:00 PM,Newman Arena at Bartels Hall
68,59.2,#156 TX A&M-CC  at  #244 TX-Pan Am,5:30 PM,UTRGV Fieldhouse
70,59.0,#236 N Arizona  at  #163 N Colorado,4:00 PM,Bank of Colorado Arena
71,58.5,#217 Portland St  at  #191 Montana St,8:00 PM,Brick Breeden Fieldhouse
72,58.4,#238 S Car State  at  #165 Norfolk St,4:30 PM,Joseph G. Echols Memorial Hall
73,58.3,#232 Gard-Webb  at  #175 Winthrop,2:00 PM,Winthrop Coliseum
74,58.2,#182 Maine  at  #228 Vermont,2:00 PM,Patrick Gymnasium
75,58.0,#297 Pacific  at  #72 Santa Clara,7:00 PM,Leavey Center
76,56.5,#188 Mass Lowell  at  #234 Maryland BC,1:00 PM,Chesapeake Employers Insurance Arena
77,55.9,#112 S Dakota St  at  #290 North Dakota,2:00 PM,Betty Engelstad Sioux Center
78,52.5,#287 Georgia St  at  #143 App State,1:00 PM,Holmes Convocation Center
79,51.6,#256 N Florida  at  #192 Jacksonville,6:00 PM,Swisher Gymnasium
80,50.9,#259 Florida Intl  at  #193 Kennesaw St,5:00 PM,KSU Convocation Center
81,50.3,#273 Cal Poly  at  #180 UC Riverside,8:00 PM,SRC Arena
82,50.1,#294 Old Dominion  at  #153 James Mad,4:00 PM,Atlantic Union Bank Center
83,49.9,#255 N Kentucky  at  #204 Oakland,4:00 PM,OU Credit Union O'rena
84,48.5,#248 Idaho  at  #224 Idaho St,4:00 PM,Holt Arena
85,48.3,#328 Stony Brook  at  #111 NC-Wilmgton,7:00 PM,Trask Coliseum
86,48.0,#286 Air Force  at  #178 San Jose St,5:00 PM,Provident Credit Union Event Center
86,48.0,#157 S Alabama  at  #305 Louisiana,8:00 PM,Cajundome
88,47.7,#233 Lamar  at  #245 Ste F Austin,3:00 PM,William R. Johnson Coliseum
89,47.6,#177 Longwood  at  #293 Charl South,2:00 PM,Buccaneer Field House
90,47.3,#330 UL Monroe  at  #117 Troy,4:30 PM,Trojan Arena
91,47.2,#262 Dartmouth  at  #216 Columbia,6:00 PM,Schiller Court in Francis S. Levien Gymnasium
92,46.2,#159 Loyola Mymt  at  #312 San Diego,6:00 PM,Jenny Craig Pavilion
93,44.9,#235 Delaware  at  #260 Monmouth,2:00 PM,OceanFirst Bank Center
94,44.6,#129 Bryant  at  #339 NJIT,2:00 PM,Joel & Diane Bloom Wellness and Events Center
95,44.2,#311 Lg Beach St  at  #174 UCSB,10:00 PM,The Thunderdome
96,43.8,#356 Bellarmine  at  #99 Lipscomb,5:00 PM,Allen Arena
97,43.2,#104 Samford  at  #358 Citadel,1:00 PM,McAlister Field House
98,42.8,#253 Bucknell  at  #254 Navy,2:00 PM,Alumni Hall
99,42.2,#292 Lafayette  at  #213 Colgate,2:00 PM,Cotterell Court
100,41.4,#308 Utah Tech  at  #198 TX-Arlington,3:00 PM,College Park Center
101,41.2,#276 E Washingtn  at  #239 Weber St,3:00 PM,Dee Events Center
102,40.8,#320 Coastal Car  at  #185 Marshall,4:00 PM,Cam Henderson Center
103,40.6,#285 TN Martin  at  #231 AR Lit Rock,6:00 PM,Jack Stephens Center
104,40.1,#289 Bowling Grn  at  #229 Central Mich,7:00 PM,McGuirk Arena
105,39.7,#277 TN State  at  #246 SE Missouri,4:45 PM,Show Me Center
106,39.6,#200 Central Conn  at  #318 Stonehill,2:00 PM,Merkert Gymnasium
107,39.4,#338 Central Ark  at  #167 N Alabama,8:45 PM,CB&S Bank Arena at Flowers Hall
108,39.1,#340 Stetson  at  #168 Fla Gulf Cst,1:00 PM,Alico Arena
108,39.1,#283 Army  at  #243 American,2:00 PM,Bender Arena
110,38.0,#266 GA Southern  at  #269 S Mississippi,4:30 PM,Reed Green Coliseum
111,37.6,#326 IU Indy  at  #199 Youngs St,2:00 PM,Zidian Family Arena at Beeghly Center
112,37.4,#324 CS Fullerton  at  #203 Hawaii,11:59 PM,SimpliFi Arena at Stan Sheriff Center
113,36.7,#299 Austin Peay  at  #240 E Kentucky,4:00 PM,Baptist Health Arena
114,36.3,#352 N Illinois  at  #171 Toledo,2:00 PM,Savage Arena
115,36.1,#329 Portland  at  #206 Pepperdine,10:00 PM,Firestone Fieldhouse
116,35.9,#219 Kansas City  at  #322 Oral Roberts,8:00 PM,Mabee Center
117,35.5,#258 S Utah  at  #291 Tarleton St,8:00 PM,Wisdom Gym
118,33.9,#288 Hsn Christian  at  #271 Incar Word,6:00 PM,Alice P. McDermott Convocation Center
119,33.0,#343 Alcorn St  at  #208 Southern,6:00 PM,F. G. Clark Activity Center
120,32.7,#348 SC Upstate  at  #201 Radford,2:00 PM,Carilion Clinic Court at the Dedmon Center
121,32.5,#300 Alabama St  at  #264 Beth-Cook,5:30 PM,Moore Gymnasium
122,32.0,#332 Sac State  at  #226 Montana,6:00 PM,Dahlberg Arena/Robin Selvig Court
123,31.8,#274 Hampton  vs.  #296 Howard,3:00 PM,St. Elizabeths East Entertainment & Sports Arena
124,30.2,#341 Denver  at  #227 Neb Omaha,8:00 PM,Baxter Arena
125,29.4,#337 W Georgia  at  #237 Queens,1:00 PM,Curry Arena
126,28.9,#354 New Orleans  at  #220 SE Louisiana,4:30 PM,Pride Roofing University Center
127,27.9,#321 Binghamton  at  #268 Albany,7:00 PM,Broadview Center
128,25.7,#281 Boston U  at  #323 Loyola-MD,2:00 PM,Reitz Arena
129,25.3,#249 SIU Edward  at  #350 W Illinois,4:30 PM,LeRoy A. Ufkes Court at Western Hall
130,24.1,#306 TN Tech  at  #307 S Indiana,4:30 PM,"Liberty Arena, Home of the Screaming Eagles"
131,23.5,#298 Lehigh  at  #317 Holy Cross,4:30 PM,Hart Center
132,23.1,#309 E Michigan  at  #310 W Michigan,1:00 PM,University Arena in Read Fieldhouse
133,23.0,#272 Ball St  at  #345 Buffalo,5:00 PM,Alumni Arena
134,21.0,#314 Jackson St  at  #315 Grambling St,5:30 PM,Willis Reed Court at the Fredrick C. Hobdy Center
135,20.7,#280 NW State  at  #347 TX A&M-Com,3:15 PM,The Field House
136,17.0,#351 Prairie View  at  #295 TX Southern,3:30 PM,H&PE Arena
137,16.0,#349 Mercyhurst  at  #304 F Dickinson,3:30 PM,Bogota Savings Bank Center
138,15.3,#303 VMI  at  #353 W Carolina,3:30 PM,Ramsey Center
139,14.0,#301 Delaware St  at  #362 Coppin St,4:30 PM,Physical Education Complex
140,13.3,#344 Le Moyne  at  #325 Wagner,1:00 PM,Spiro Sports Center
141,12.8,#336 E Illinois  at  #335 Lindenwood,4:30 PM,Robert F. Hyland Arena
142,12.2,#313 LIU  at  #361 Chicago St,1:00 PM,Emil and Patricia Jones Convocation Center
143,12.1,#346 WI-Grn Bay  at  #327 Detroit,1:00 PM,Calihan Hall
144,8.2,#360 Maryland ES  at  #333 Morgan St,4:00 PM,Talmadge L. Hill Field House
145,7.1,#357 Alab A&M  at  #342 Florida A&M,6:00 PM,Alfred Lawson Jr. Multipurpose Center
146,0.9,#364 Miss Val St  at  #363 Ark Pine Bl,6:30 PM,H.O. Clemmons Arena (K. L. Johnson Complex)
