Rank,Hotness Score,Matchup,Time,Location
31,58.3,#287 N Illinois  at  #86 N Iowa,8:00 PM,McLeod Center
31,58.3,#292 Presbyterian  at  #79 California,10:00 PM,Haas Pavilion
33,57.6,#283 Little Rock  at  #104 Murray St,8:00 PM,CFSB Center
34,56.5,#210 Abl Christian  at  #214 Texas St,8:00 PM,Strahan Arena at the University Events Center
34,56.5,#159 UT Arlington  at  #258 Evansville,8:00 PM,Ford Center
36,53.9,#171 Vermont  at  #264 Buffalo,6:30 PM,Alumni Arena
37,53.8,#313 NW State  at  #83 San Francisco,10:00 PM,War Memorial at the Sobrato Center
38,53.4,#180 New Orleans  at  #257 Pepperdine,9:00 PM,Firestone Fieldhouse
39,53.2,#337 Rider  at  #35 Texas,9:00 PM,Moody Center
40,50.8,#347 Alcorn St  at  #38 LSU,8:00 PM,Pete Maravich Assembly Center
41,49.7,#340 New Hampshire  at  #72 Providence,7:00 PM,Amica Mutual Pavilion
42,47.6,#346 Chicago St  at  #85 Minnesota,8:00 PM,Williams Arena
43,47.4,#269 Boston U  at  #205 Columbia,7:00 PM,Schiller Court in Francis S. Levien Gymnasium
44,46.3,#363 AR-Pine Bluff  at  #57 SMU,8:00 PM,Moody Coliseum
45,44.5,#348 Gardner-Webb  at  #113 DePaul,8:00 PM,Wintrust Arena
45,44.5,#271 Grambling  at  #225 San Diego,9:00 PM,Jenny Craig Pavilion
47,43.9,#353 New Haven  at  #107 Seton Hall,7:00 PM,Prudential Center
48,38.3,#359 Army  at  #147 Cornell,8:00 PM,Newman Arena at Bartels Hall
49,33.4,#245 E Michigan  at  #315 Detroit Mercy,7:00 PM,Calihan Hall
50,32.1,#355 Maryland ES  at  #202 Longwood,7:00 PM,Joan Perry Brock Center
51,29.6,#297 Saint Peter's  at  #285 Delaware,7:00 PM,Bob Carpenter Center
52,26.2,#332 NJIT  at  #270 Drexel,7:00 PM,Daskalakis Athletic Center
53,21.8,#323 Holy Cross  at  #300 Brown,7:00 PM,Pizzitola Sports Center
54,21.0,#361 St Francis PA  at  #259 Lehigh,7:00 PM,Stabler Arena
55,16.4,#326 IU Indy  at  #328 Charleston So,7:00 PM,Buccaneer Field House
56,13.6,#325 NC A&T  at  #344 Morgan St,7:00 PM,Talmadge L. Hill Field House
57,--,Paul Smith's College  at  #317 Albany,6:30 PM,Broadview Center
57,--,University of Fort Lauderdale  at  #223 Florida Intl,7:00 PM,Ocean Bank Convocation Center
57,--,Haskell Indian Nations  at  #306 Oral Roberts,8:00 PM,Mabee Center
57,--,College of Saint Elizabeth  at  #354 F Dickinson,7:00 PM,Bogota Savings Bank Center
57,--,Cheyney  at  #349 Delaware St,7:00 PM,Memorial Hall/Bayhealth Court
57,--,Maine-Augusta  at  #307 Dartmouth,7:00 PM,Leede Arena
57,--,Bethel (TN)  at  #125 W Kentucky,7:30 PM,E.A. Diddle Arena
57,--,Embry-Riddle (AZ)  at  #288 N Arizona,8:00 PM,Findlay Toyota Court at J. Lawrence Walkup Skydome
57,--,Toccoa Falls  at  #351 NC Central,7:30 PM,McDougald-McLendon Arena
57,--,Southwestern Christian  at  #231 UTSA,12:00 PM,Convocation Center
57,--,William Carey  at  #265 Southern Miss,8:00 PM,Reed Green Coliseum
57,--,Central Pennsylvania College  at  #364 Coppin St,11:00 AM,Physical Education Complex
