Rank,Hotness Score,Matchup,Time,Location
95,34.9,#237 Tennessee St  at  #313 Little Rock,4:00 PM,Jack Stephens Center
96,34.1,#317 Georgia St  at  #235 Coastal Car,1:00 PM,HTC Center
97,33.7,#215 Chattanooga  at  #338 VMI,1:00 PM,Cameron Hall
98,33.5,#334 S Indiana  at  #214 Lindenwood,4:30 PM,Robert F. Hyland Arena
98,33.5,#309 NC A&T  at  #249 Stony Brook,4:00 PM,Stony Brook Arena
100,33.4,#326 E Illinois  at  #227 UT Martin,4:30 PM,Kathleen and Tom Elam Center
101,33.3,#310 Prairie View  at  #248 Grambling,5:00 PM,Willis Reed Court at the Fredrick C. Hobdy Center
102,31.5,#339 Texas So  at  #225 Southern,6:00 PM,F. G. Clark Activity Center
103,28.4,#348 W Illinois  at  #231 SE Missouri St,4:45 PM,Show Me Center
104,27.0,#230 Wofford  at  #356 The Citadel,1:00 PM,McAlister Field House
105,26.2,#257 Norfolk St  at  #340 NC Central,4:30 PM,McDougald-McLendon Arena
106,24.8,#314 Albany  at  #296 UMass Lowell,2:00 PM,Kennedy Family Athletic Complex
107,23.2,#341 Kansas City  at  #271 Omaha,8:00 PM,Baxter Arena
108,22.9,#259 Texas St  at  #355 UL Monroe,3:30 PM,Fant-Ewing Coliseum
109,22.1,#351 Stetson  at  #268 C Arkansas,2:00 PM,Farris Center
110,20.0,#350 Florida A&M  at  #280 Bethune,3:30 PM,Moore Gymnasium
111,19.4,#307 Bryant  at  #333 Maine,2:00 PM,Skip Chappelle Court at Memorial Gym
112,18.7,#274 Howard  at  #361 S Carolina St,4:00 PM,Smith-Hammond Middleton Memorial Center
113,17.7,#323 Lehigh  at  #322 Bucknell,5:00 PM,Sojka Pavilion
114,15.2,#327 Lafayette  at  #335 Loyola MD,5:00 PM,Reitz Arena
114,15.2,#316 Alabama A&M  at  #346 AR-Pine Bluff,6:30 PM,H.O. Clemmons Arena (K. L. Johnson Complex)
116,13.5,#299 Alabama St  at  #365 Miss Valley St,6:00 PM,Harrison HPER Complex
117,6.6,#360 Morgan St  at  #343 Maryland ES,4:30 PM,Hytche Athletic Center
118,6.4,#353 Alcorn St  at  #354 Jackson St,4:00 PM,Williams Assembly Center
119,4.3,#357 NJIT  at  #359 Binghamton,2:00 PM,Events Center
120,2.4,#364 Coppin St  at  #358 Delaware St,4:00 PM,Memorial Hall/Bayhealth Court
